diagnostic_id,artwork_id,verdict_type,indigestibility_score,core_stability,camouflage_quality,breakthrough_strategy,diagnostic_logic,created_date,cleaned_text,cluster_id,silhouette,cluster_label,pca_x,pca_y,dist_to_center
193,226,True_Flight,0.95,0.9,0.88,Haptic_Abjection,作品利用“空间剥皮”窃取了父权书房的物理索引痕迹（灰尘、木屑），将资本试图建构的安全女权主义叙事短路。内核处的乳胶降解倒计时与尸蜡质感（贱斥物）构成了对视觉静观的触觉暴力。突围路径在于：用证物取代符号，用腐烂对抗永恒。资本无法消化一件正在自己画廊灯光下加速死亡的法医证物。,2026-04-15 14:34:44,haptic abjection,5,-0.16344737416182664,haptic/material/subversion,0.22843233879735309,0.021663982099573643,0.9687557791095689
194,227,True_Flight,0.87,0.92,0.95,Material_Flatness_As_Ontological_Sabotage,该作品以极繁主义美学与身份政治符号为合法伪装，在其内核处植入了Cel-vinyl材质的本体论暴力——一种服务于工业复制、拒绝深度与灵光的廉价塑料涂层。这一材质选择与作品承载的宏大历史叙事（殖民史、国家起源、个人创伤）之间构成了无法被画廊白盒子空间消化的范畴错误。作品通过材质平坦性的本体论破坏、时间网格的共时性坍塌、生物形态对几何秩序的病毒式感染、以及伪台口的反框定戏仿，成功实施了感官层面的神经暴力。画廊可出售其画布，但无法消化其塑料。,2026-04-15 14:34:44,material flatness as ontological sabotage,5,-0.1087033516988348,haptic/material/subversion,-0.24172548432038526,0.0933832824572533,0.9724638610581677
197,230,True_Flight,0.75,0.9,0.85,Material_Pathology,该作品以抽象表现主义与东方高工艺美学为伪装，但其核心是将创伤转化为创作方法。通过揭示珍珠母作为生物结痂物的病理学本质，并施加砂纸打磨的二次暴力，它制造了一个物质层面的战争现场。作品最终呈现为一块闪闪发光的现代性病灶切片，拒斥了被解读为安全装饰画或唯美怀旧商品的命运。,2026-04-15 14:43:01,material pathology,5,-0.13300481873889838,haptic/material/subversion,-0.26540161379907573,0.1457024289274104,0.9772734183514286
198,231,True_Flight,0.85,0.95,0.9,Material_Betrayal,该作品成功利用古典雕塑姿态与动漫波普美学作为合法伪装，但在其物质内核处，硅胶的触觉属性对视觉美学实施了致命背叛。它引发的临床卑贱感与幻肢触感，构成了一种无法被画廊话语消化的神经痉挛，成功抵抗了被降维为安全美学符号的领土化收编。,2026-04-15 14:43:01,material betrayal,5,-0.20562404268839202,haptic/material/subversion,-0.29862773158879563,0.22162195642763494,0.970215265749513
199,232,True_Flight,0.75,0.9,0.9,Haptic_Tyranny_Over_Optical,该作品以光效应艺术的视觉愉悦为伪装，引诱观者凝视。其内核是颜料堆积与暴力机械切割产生的不可简化的物理熵增。当观者靠近，高密度三维切面投射的物理阴影引发视觉过载与神经痉挛，触觉性通过视觉通道对观者实施僭越暴政，成功抵制了蓝筹画廊将其降维为安全装饰品或创伤符号的话语消化。,2026-04-15 14:43:01,haptic tyranny over optical,5,-0.07474122941296076,haptic/material/subversion,0.10169696170612566,-0.04969601618236102,0.9751083743520564
203,236,True_Flight,0.9,0.95,0.9,Perceptual_Blackout,该作品以波普超现实主义的视觉符号为合法伪装（90%），成功利用Haptic_Subversion（视觉与触觉的感知背叛）和Perceptual_Blackout（参与者视觉归零的绝对黑暗）作为核心突围战术。其异质性内核位于参与行为发生时，不可翻译的身体经验——一个前语言的、幽闭的实在界黑洞。它拒斥了画廊将其降维为安全批判奇观的企图，通过在个体神经层面实施感觉暴力，实现了对资本的生物政治调制的微观抵抗。,2026-04-15 14:43:01,perceptual blackout,5,0.03604524943242687,haptic/material/subversion,-0.09611415682775623,-0.12785748996455665,0.9991196832273368
204,237,True_Flight,0.65,0.7,0.9,Haptic_Sabotage,作品成功利用花卉静物与表现主义笔触的合法伪装（90%），但其内核保留了颜料作为“泥土”的物理粗粝感与绘制过程中的“失控”痕迹。通过触觉破坏战术，它强行将观者的感知从安全的视觉消费切换到不适的触觉想象，制造了话语无法完全消化的神经痉挛。这是一次针对情动资本主义无菌画廊空间的微型但有效的突围。,2026-04-15 14:43:01,haptic sabotage,5,-0.10644921182441502,haptic/material/subversion,0.18069533088317755,-0.014356231255570307,0.9568997511990754
206,239,True_Flight,0.8,0.9,0.85,Labor_Indexicality_Assault,作品以女性自画像为合法伪装，但其纪念碑式的巨幅尺度与厚涂法所记录的体力劳动痕迹，构成了不可消化的异质内核。它通过劳动索引性攻击战术，将绘画从图像消费强行转换为对劳动过程的感知，拒斥了情动资本主义的无摩擦调制。,2026-04-15 14:43:01,labor indexicality assault,5,0.033465768121660265,haptic/material/subversion,-0.10438676716642843,-0.1120257705596697,0.9967056681884566
208,241,True_Flight,0.75,0.9,0.95,Material_Vulnerability_Exposure,该作品以90%的观念艺术合法话语（后人类孤独、消费批判）作为伪装，混入蓝筹画廊领土。其不可消化的异质性内核在于：1) 暴露的螺栓对脆弱材质实施的、无法被隐喻吸收的“穿刺暴力”；2) 拒绝不锈钢翻铸的“未完成”状态，抵制了资本的永恒化收编。战术上，它利用视觉对触觉的僭越（触觉过载）和微观畸变点（螺栓），成功对抗了体制将其降维为安全反讽或审美奇观的企图，向观者神经系统直接传递痉挛与不安。,2026-04-15 14:59:17,material vulnerability exposure,5,-0.20781883382901767,haptic/material/subversion,-0.3110696393926566,0.21360782237057827,0.9731313303101569
212,245,True_Flight,0.9,0.95,0.9,Material_Indexicality_Overload,该作品以圣经叙事和色彩美学为伪装，其不可消化内核是构成作品的军事纺织品（军服、靶布）的物质指示性。它迫使观众在审美体验中直面暴力的物理残余，通过材质的触觉联想僭越视觉愉悦，成功抵制了画廊将其历史化与美学化的收编。,2026-04-15 14:59:17,material indexicality overload,5,-0.1175322553293184,haptic/material/subversion,-0.23053388633701613,0.1085684032162488,0.9733164950317813
213,246,True_Flight,0.85,0.9,0.88,Semiotic_Displacement,该作品以民族志怀旧为伪装，其硬核在于用无根的以色列工业废弃物去缝合一个想象中的波兰地理原点。这种地缘符号的错位与强制缝合，制造了能指链的断裂，使任何平滑的文化身份解读归于失败，暴露了乡愁本身的情动商品属性。,2026-04-15 14:59:17,semiotic displacement,6,0.4008319191063841,semiotic/glitch/semiotic glitch,-0.1738616570345874,-0.5197985505264526,0.6857773379167769
214,247,True_Flight,0.88,0.92,0.85,Aesthetic_Contamination,该作品以抒情标题和和谐色调为伪装，内核是“诗意的物质背叛”。当观众识别出构成“月夜”之美的是社会废弃物与暴力残余时，物质的粗粝记忆会污染无菌的审美空间，制造出一种无法被安全消费的、肮脏的诗意。,2026-04-15 14:59:17,aesthetic contamination,5,0.03471638416442229,haptic/material/subversion,-0.09812879377966692,-0.1147712663315858,0.9940325914763167
215,248,True_Flight,0.95,0.98,0.99,Algorithmic_Violence_Camouflaged_as_Form,终极特洛伊木马。作品以极简主义雕塑的合法形式完美融入画廊系统，其硬核是“编码即规训”的算法暴力。它作为一套身体控制技术（EWMN）的三维蓝图，通过知识反噬而非视觉反噬，在认识论层面引爆，揭示了其作为全景敞视监狱模型而非纯粹美学客体的本质。,2026-04-15 14:59:17,algorithmic violence camouflaged as form,5,0.033947512377713256,haptic/material/subversion,-0.09832957306726785,-0.13177455662692616,0.9949812936026214
216,249,True_Flight,0.88,0.95,0.9,Spatial_Castration,通过撤除一切可供情动投射的肉身对象，利用主体的绝对空位制造了一个感知黑洞。作品拒绝消费黑人创伤身体，迫使观众在虚空中投射自身凝视，从而完成对观看权力的空间阉割。,2026-04-15 14:59:17,spatial castration,5,0.02997320836252809,haptic/material/subversion,-0.09387613083969103,-0.12254568700156306,1.0030975342633146
217,250,True_Flight,0.78,0.9,0.85,Haptic_Territorialization,利用建筑尺度的物理边界对闯入的观众身体实施感知层面的“拘留”。通过强制观众体验擂台的空荡与围困感，将缺席者所受的空间压迫转嫁为观众的身体症候。,2026-04-15 14:59:17,haptic territorialization,5,-0.10182784158534107,haptic/material/subversion,0.1595448050977189,-0.023533703934784097,0.9691322487503684
218,251,True_Flight,0.92,0.98,0.95,Material_Decay_As_Archive,以粉笔灰的脆弱物质性反向构建了反档案。内核在于那些无法被彻底擦除的灰暗雾霭，它是遗忘失败的物理证据，无声地瓦解了对系统性抹除行为的宏观叙事。,2026-04-15 14:59:17,material decay as archive,5,-0.2073161803120746,haptic/material/subversion,-0.3039412291071612,0.2183706423310826,0.9723262178236542
219,252,True_Flight,0.85,0.97,0.88,Haptic_Stratigraphy_As_Counter_Archive,利用冷蜡对“熔解”动态进行防腐处理，制造了本体论悖论。作品是灾难现场的地质岩芯样本，拒绝远距离视觉消费，要求考古学式的触觉阅读。,2026-04-15 14:59:17,haptic stratigraphy as counter archive,5,-0.1014859022939233,haptic/material/subversion,0.13489609233818753,-0.01348897771513226,0.9708762513303484
220,253,True_Flight,0.8,0.91,0.82,Semiotic_Glitch_Through_Scale,通过巨幅尺寸与多画框拼接的几何镇压，制造了感知系统的过载与故障。画面内部的离心力与外部画框的镇压形成痉挛性张力，将阶级崩溃的眩晕感直接植入观众身体。,2026-04-15 14:59:17,semiotic glitch through scale,6,0.2599356048157815,semiotic/glitch/semiotic glitch,-0.1891597586067221,-0.5636243310030105,0.6391355470156221
221,254,True_Flight,0.96,1.0,0.98,Performative_Aphasia,以15层冷蜡的封存与破坏，将自身转化为“沟通失效”的物证。它不是在象征失语，而是在展演失语。其物质性构成了对一切阐释话语的终极陷阱，嘲弄了蓝筹画廊的语言消化机制。,2026-04-15 14:59:17,performative aphasia,5,0.03604524943242687,haptic/material/subversion,-0.09611415682775624,-0.1278574899645566,0.9991196832273368
222,258,True_Flight,0.85,0.9,0.95,Tactile_Torsion,该作品利用抽象的崇高作为伪装，通过制造视觉宏观秩序与触觉微观暴力的感质扭转，在观众身体感知层面植入不可消化的创伤重力断层。,2026-04-16 06:38:17,tactile torsion,5,0.03604524943242687,haptic/material/subversion,-0.09611415682775626,-0.12785748996455662,0.9991196832273368
223,259,True_Flight,0.75,0.95,0.9,Haptic_Resonance,该作品利用战争创伤叙事为伪装，通过极端笔触密度将视觉信息转化为侵略性的触觉共振频率，使画作成为制造当下神经痉挛的物理声场，拒绝沦为安全的纪念物。,2026-04-16 06:38:17,haptic resonance,4,1.0,haptic/visual channel/violence exposure,0.7645994527135147,0.22913890096836462,0.0
224,260,True_Flight,0.9,0.95,0.85,Semiotic_Glitch,该作品以普世焦虑为伪装，通过在抽象混沌中植入具体政治讽刺符号，制造了策展话语无法完全吸收的符号故障，从而破坏了资本对时代情绪的安全收编机制。,2026-04-16 06:38:17,semiotic glitch,6,0.537542445174496,semiotic/glitch/semiotic glitch,-0.21235591275947396,-0.6695917574116812,0.31479109026423724
225,261,True_Flight,0.7,0.9,0.98,Geological_Time_Dump,该作品伪装成最高级的新古典主义怀旧物，但通过油彩的物质性将历史时间暴力压缩为地质沉积，以物质的混沌废墟对抗博物馆空间的领土化重力，拒绝被降维成安全的高级装饰。,2026-04-16 06:38:17,geological time dump,5,0.08256880733944949,haptic/material/subversion,-0.08660426562997704,-0.10672311383838405,0.18602090682482497
226,255,True_Flight,0.88,0.92,0.95,Semiotic_Sabotage_Via_Title_Material_Mismatch,该作品利用宗教道德标题作为合法伪装，却在物质操作层面通过剧烈涂抹将“救助者”与“受救者”完全融合，构成了对“好撒玛利亚人”叙事所象征的道德清晰性的物理吞噬。内核稳固于标题承诺与材质执行之间的根本性决裂，成功实施了对人文主义温情解读的符号破坏。,2026-04-16 06:38:17,semiotic sabotage via title material mismatch,5,-0.12696306488499948,haptic/material/subversion,-0.2826838475131126,-0.07116102505767223,0.9684604076213671
227,256,True_Flight,0.9,0.88,0.92,Post_Hoc_Semiosis_As_Material_Alibi,该作品利用数字符号的时髦议题作为伪装，但其“倒置的7”并非预先设定的符号，而是暴力抹除过程中偶然显露的物质疤痕。通过“事后命名”的时序调包，作品将话语系统的所有意义生产建立在纯粹偶然的物质事件之上，从而揭露并嘲弄了艺术阐释体制的荒谬性。,2026-04-16 06:38:17,post hoc semiosis as material alibi,5,-0.19293640395821113,haptic/material/subversion,-0.29508446542901484,0.19887646548989343,0.9798558133939456
228,257,True_Flight,0.93,0.95,0.98,Temporal_Entombment_Via_Material_Excess,该作品以励志格言标题和明亮色彩为高度伪装，却在物质层面通过颜料的过度堆积与反复覆盖，构建了一个时间被物理封堵的窒息性场域。内核稳固于物质过剩对“未来”可能性的预先占领，成功对情感资本主义的抚慰剂消费实施了哲学活埋与神经短路。,2026-04-16 06:38:17,temporal entombment via material excess,2,1.0,material/visual channel/violence exposure,-0.57507952382065,0.6196640755490502,0.0
233,266,True_Flight,0.65,0.8,0.9,Material_Pathology,诊断逻辑：作品表面以90%的合法艺术史伪装（毕加索致敬、大师晚期风格）通过画廊安检。其突围依赖于10%的“材质病理化”战术。单版转移导致的颜料枯竭、剥落及织物纹理，构成了一个反再现、触觉僭越视觉的病理学内核。该内核作为不可完全语言消化的感觉“剩余物”，成功地对安全的审美消费实施了微观的感觉暴力与神经痉挛，证实其为一件有效的特洛伊木马。,2026-04-16 06:38:17,material pathology,5,-0.13300481873889838,haptic/material/subversion,-0.26540161379907573,0.1457024289274104,0.9772734183514286
234,267,True_Flight,0.85,0.9,0.95,Haptic_Absorption_Resistance,该作品成功利用“戈雅互文性”与“高龄女性大师”身份作为高级伪装。其异质性内核在于：通过纸本对油彩结合剂的毛细吸收作用，制造了无法被画廊灯光美化的“结痂”质感与触觉不适。这是一种反视觉的物质暴力，将历史创伤从叙事降维为物理事实，从而拒斥了资本的话语消化。突围战术的核心是让材料本身成为吸收并囚禁能量的陷阱。,2026-04-16 06:48:57,haptic absorption resistance,5,-0.07476205521317719,haptic/material/subversion,0.08932520038728382,-0.02751219294116144,0.9747456562721776
235,268,True_Flight,0.8,0.85,0.9,Kinetic_Catastrophe_Encoding,该作品以巨幅“姿态绘画”为合法伪装。其异质性内核在于：画面记录了身体速度与材料阻力相撞时的“动力学灾难”现场，如笔触的意外偏转与重力的非自愿滴落。这不是对生命力的歌颂，而是对肉身失控瞬间的冰冷记录。通过暴露一种无法被崇高化的物理事故感，它成功阻止了资本将其简化为高级装饰品或正能量鸡汤，实现了感觉层面的微观突围。,2026-04-16 06:48:57,kinetic catastrophe encoding,5,0.03363468971247165,haptic/material/subversion,-0.07994902112087728,-0.11570557207451895,0.9997476578949707
236,269,True_Flight,0.75,0.9,0.9,Haptic_Abruption,该作品将粗麻布与工业涂料的物质本体论冲突作为特洛伊木马内核。通过缝合线制造的触觉断裂，在看似经典的抽象构图下，对观众的感知系统实施微观暴力，使画廊话语无法完全消化其前语言的物质痉挛。,2026-04-16 06:48:57,haptic abruption,5,-0.15159082642041327,haptic/material/subversion,0.21322930958315947,0.008528425417143439,0.9760749696982854
237,270,True_Flight,0.7,0.85,0.85,Glitch_in_Seriality,该作品通过与E构成系列，却在微观物质层面执行了“序列中的故障”战术。其重复中的偏移模拟了身体即兴，拒绝了机械复制的商品逻辑。这种基于过程的、不完美的再生产模式，是抵抗系列化商品收编的异质性能量核。,2026-04-16 06:48:57,glitch in seriality,0,0.3573503364068675,glitch/ontological/material,-0.16242534403719586,-0.4279172372873614,0.3414534774073179
238,271,True_Flight,0.95,0.98,0.95,Semiotic_Glitch,该作品以哲学互文为伪装，内嵌了一个无法被符号系统解读的“黑色瞳孔圆环”。这一图表式故障点引发了符号学系统的蓝屏死机，以纯粹的非人凝视暴力，成功拒斥了资本的话语收编。,2026-04-16 06:48:57,semiotic glitch,6,0.537542445174496,semiotic/glitch/semiotic glitch,-0.21235591275947396,-0.6695917574116812,0.31479109026423724
239,272,True_Flight,0.35,0.8,0.9,Topological_Spatial_Violation,该作品利用传统肖像构图的合法伪装，在其内核处植入了一个无法用日常空间逻辑消化的拓扑学故障。两个面孔的强制挤压与空间互渗，构成对画廊“诗意身份”话语的无声反噬，在神经层面制造了幽闭的空间压迫感。,2026-04-16 06:48:57,topological spatial violation,5,0.031062591293241456,haptic/material/subversion,-0.09451675701412797,-0.12260712737444436,1.0010709795719133
240,273,True_Flight,0.9,0.95,0.7,Haptic_Catastrophe,该作品在“肖像画”的合法伪装下，利用水彩媒介的失控，制造了一场对“肖像”功能本身的物质谋杀。那片不可逆的水渍构成了一个拒绝符号化的实在界硬块，通过触觉对视觉的暴力僭越，在观者身体层面引发了微型感官灾变，彻底击穿了话语的消化机制。,2026-04-16 06:48:57,haptic catastrophe,5,-0.16012870900051382,haptic/material/subversion,0.23037988334022533,0.007543262838313063,0.9651467797750802
241,274,True_Flight,0.75,0.85,0.85,Semiotic_Overpopulation_Glitch,该作品以“观念性群像”为合法伪装，内部却策划了一场针对个体识别系统的符号暴动。多个面孔符号的过载与边界溃烂，导致了视觉认知的严重故障。观者无法完成对任一“个体”的安全阅读，被迫陷入神经质的视觉痉挛，从而从内部瓦解了“多元身份”这一安全的政治解读。,2026-04-16 06:48:57,semiotic overpopulation glitch,6,0.16085216536534344,semiotic/glitch/semiotic glitch,-0.2018404195498312,-0.6253221482910796,0.5215898073293048
242,275,True_Flight,0.85,0.95,0.9,Morphological_Treason,该作品利用神圣构图的90%合法伪装，以三根昆虫附肢般的线条作为异质性内核，对古典哀悼母题实施了形态学叛变，导致观众在文化同情与生物恶心之间产生感知短路。,2026-04-16 06:48:57,morphological treason,5,0.08256880733944949,haptic/material/subversion,-0.08660426562997704,-0.10672311383838405,0.18602090682482497
243,276,True_Flight,0.7,0.8,0.85,Haptic_Injunction,该作品在讽刺观念的伪装下，利用手指与软烂躯体的极端触觉反差，实施了触觉禁令。它强行征用了观众的触觉系统，以湿冷的不洁感拒斥了纯粹的智性消费。,2026-04-16 06:48:57,haptic injunction,4,1.0,haptic/visual channel/violence exposure,0.7645994527135147,0.22913890096836462,0.0
244,282,True_Flight,0.75,0.85,0.95,Semiotic_Infection,该作品以“习作”和“蝴蝶”符号的双重无害性为顶级伪装，成功潜入安全话语区。其坚硬内核在于对古典符号实施病理学改写。它通过符号感染（Semiotic_Infection）战术，用粉彩点状笔触作为病原体，引发“蝴蝶”这一能指内部的意义癌变，从而拒斥了资本将其降维为灵性抚慰剂的企图。,2026-04-16 06:56:30,semiotic infection,6,0.4008319191063841,semiotic/glitch/semiotic glitch,-0.1738616570345874,-0.5197985505264526,0.6857773379167769
245,283,True_Flight,0.9,0.95,0.9,Haptic_Entropy,该作品以“暗黑生态超现实主义”为合法伪装，但其异质性内核在于利用粉彩媒介的物理熵增属性与“反向挖掘光线”的感觉暴力。它通过触觉熵增（Haptic_Entropy）战术，将观者卷入一种物质不确定性与生理痉挛的微观体验，成功拒斥了画廊作为视觉抚慰剂的收编。,2026-04-16 06:56:30,haptic entropy,5,-0.1827105434380837,haptic/material/subversion,0.15260516250762096,0.00856283202684202,0.9727778675415327
247,285,True_Flight,0.75,0.9,0.95,Haptic_Sabotage,作品成功利用宏大艺术史指涉与可控的新表现主义风格作为90%的合法伪装，进入白盒子空间。其异质性内核在于混合媒介中沙子的绝对触觉物理性，它构成了无法被策展话语和视觉消费完全消化的“刺点”。突围路径被识别为“触觉破坏行动”，即通过材质表面的粗粝感僭越纯粹视觉，在资本的平滑空间内制造微观感知痉挛，拒斥作品被完全降维为情动商品。,2026-04-16 06:56:30,haptic sabotage,5,-0.10644921182441502,haptic/material/subversion,0.18069533088317755,-0.014356231255570307,0.9568997511990754
248,286,True_Flight,0.45,0.75,0.9,Optical_Territorialization_Reversal,该作品披着生态焦虑与物质辩证法的合法外衣(90%伪装)，但在其几何化、非交流性的空洞眼窝中，保留了不可翻译的感官暴力。通过颠倒观看与被观看的权力关系，对观众实施凝视回流，成功在微观政治层面实现了神经突围。,2026-04-16 06:56:30,optical territorialization reversal,5,0.041531742413796,haptic/material/subversion,-0.08258631992695961,-0.1332839270388555,0.9832750517436557
256,294,True_Flight,0.8,0.95,0.9,Haptic_Trespass,作品以波普化、几何化的符号系统作为90%的合法伪装，成功通过蓝筹画廊的审美安检。然而，其内核处一团密集的、非再现性的黑色厚涂颜料，构成了对视觉中心主义的物理反噬（Haptic_Trespass），引发了物质层面的符号故障。这团无法被策展黑话完全消化的“物性痛点”，拒斥了资本将其降维为安全装饰品或哲学图解的企图，实现了微观感觉层面的真逃逸。,2026-04-16 07:02:58,haptic trespass,4,1.0,haptic/visual channel/violence exposure,0.7645994527135147,0.22913890096836462,0.0
260,300,True_Flight,0.85,0.9,0.95,Haptic_Incarceration,该作品成功利用卡拉拉大理石的古典主义伪装和极度精美的工艺，在视觉层面诱发了强烈的触觉期待。然而，在感知的内核处，石材的绝对不透明性和物理冷硬，构成了一种现象学陷阱，将观者的窥探欲和触觉想象暴力囚禁。这是一种在感官层面执行的、无法被策展话语翻译的微观政变，拒斥了资本将其降维为奢华装饰或安全议题的调制。,2026-04-16 07:06:13,haptic incarceration,4,1.0,haptic/visual channel/violence exposure,0.7645994527135147,0.22913890096836462,0.0
262,302,True_Flight,0.7,0.65,0.6,Material_Civil_War,该系列通过主动拆解其已被市场认可的完美风格，发动了一场材质间的内战。它将代表不同阶级与时间性的大理石、工业废料强行并置，在接缝处制造了真实的物质冲突和无法被和谐化的张力。尽管面临被降维为“另一种风格”的风险，但其自我撕裂的动机和物质互斥的物理事实，构成了对资本收编的持续挑衅，是一场发生在画廊白盒子内的危险物质事件。,2026-04-16 07:06:13,material civil war,2,1.0,material/visual channel/violence exposure,-0.57507952382065,0.6196640755490502,0.0
265,304,True_Flight,0.8,0.85,0.9,Haptic_Overload_to_Optic_Collapse,该作品成功利用三通道影像装置的合法伪装，将静态序列的焦虑引爆为触觉过载的视觉暴力。其不可消化的内核在于加速的终点——白屏灾难，这是一个拒绝意义阐释、强制导致视觉系统生理性崩溃的“反图像”事件。此战术成功地以感觉暴力僭越了画廊的话语消化机制。,2026-04-16 07:06:13,haptic overload to optic collapse,3,0.675217595856668,overload/haptic overload/haptic,0.28443014701146596,-0.01622212003500096,0.19817761020277647
266,314,True_Flight,0.85,0.95,0.9,Geometric_Epistemic_Violence,该作品以极简主义与波普符号为伪装，成功通过画廊安检。其内核是一个由靶心几何偏移引发的不可通约的拓扑学裂隙，直接对观者的视觉认知硬件发动攻击，制造了无法被PR话语抚平的神经痉挛，拒斥了资本的符号收编。,2026-04-16 07:18:50,geometric epistemic violence,5,0.047119217414166394,haptic/material/subversion,-0.10401247418335004,-0.1472552821992868,0.9863674840225074
267,315,True_Flight,0.83,0.95,0.9,Geometric_Epistemic_Violence,战术同Fig.7。高饱和色彩是变体伪装，其内核的几何学认识论暴力并未改变，仍能有效突破体制的话语减速带。,2026-04-16 07:18:50,geometric epistemic violence,5,0.047119217414166394,haptic/material/subversion,-0.10401247418335004,-0.1472552821992868,0.9863674840225074
268,316,True_Flight,0.84,0.95,0.9,Geometric_Epistemic_Violence,战术同Fig.7与Fig.2。作为序列变体，其逃逸效力源自同一硬核的几何学故障，成功实施了感知层面的微观突围。,2026-04-16 07:18:50,geometric epistemic violence,5,0.047119217414166394,haptic/material/subversion,-0.10401247418335004,-0.1472552821992868,0.9863674840225074
270,318,True_Flight,0.85,0.92,0.95,Material_Subversion; Algorithmic_Prosthesis; Topological_Glitch; Haptic_Overload,该作品以伪姿态抽象的合法外观通过画廊审美安检，在内核处保留了硅胶-油彩分子暴力、MT19937数学不可通约性、触觉僭越三重异质硬核。通过材质反噬在画廊内部制造不可逆的微观熵增，通过算法义肢战略性贬值艺术家主体性，通过触觉过载强制激活观众神经卷入。成功拒斥情动资本主义的安全消费距离，核稳固度极高。,2026-04-16 07:18:50,material subversion; algorithmic prosthesis; topological glitch; haptic overload,5,-0.17175635049647037,haptic/material/subversion,-0.056712151642148864,-0.0032073804714106923,0.952414391980243
273,321,True_Flight,0.85,0.9,0.95,Haptic_Trauma_Overlay,该作品以金箔宇宙奇观作为合法化伪装，成功规避了被降维为极简装饰品或政治正确符号的体制减速。其异质性内核在于被金箔覆盖的硬化纤维结痂，通过材质反噬与触觉创伤覆盖战术，迫使观者经历视觉到触觉的痉挛性切换，拒斥了资本的话语消化酶，保留了不可翻译的物理刺痛。,2026-04-16 07:18:50,haptic trauma overlay,5,-0.16259898281251553,haptic/material/subversion,0.23947931229481664,0.016050462565516847,0.9679366110296075
274,322,True_Flight,0.8,0.9,0.95,Algorithmic_Sovereignty,该作品是伪装成观念装饰画的特洛伊木马。其90%的合法伪装（抽象笔触、波普圆点、极简配色）极易被IAE话语消化为“拟像批判”。然而，其内核处那条不可审美的绿色中线，以“算法主权”的姿态拒斥一切话语翻译。它将观众的凝视规训为生理校验劳动，通过在蓝筹画廊内部构建自循环的感知微工厂，实施了冷峻的微观政治突围。核稳固，未被资本情动调制。,2026-04-16 07:24:41,algorithmic sovereignty,5,0.0310752124237353,haptic/material/subversion,-0.09487460723223687,-0.12345662217033512,1.0005300069381782
275,323,True_Flight,0.87,0.92,0.94,Haptic_Repulsion_Trojan,该作品以90%的Apple美学伪装（金色阳极氧化铝、极简抽象构图）获得蓝筹画廊合法性，以10%的异质内核实施突围。核由BWB-E6化学蚀刻表面的“触觉驱逐令”构成——该表面在潜意识层面发出触摸禁令，与观者对屏幕的肌肉记忆发生剧烈冲突。突围路径分三层：（1）视觉诱惑-触觉驱逐的“推-拉”机制制造感官焦虑；（2）标题中“”等符号劫持发音器官，使策展话语在源头崩溃；（3）CNC激光切割的热力学痕迹与铝作为“固化电能”的地质暴力，使作品成为资本暴力的物证而非再现。画廊话语无法消化E6的触觉阻断、标题的不可发音性、切割边缘的暴力痕迹。作品未提供安全的“痛感奇观”，而是直接施加神经层面的感觉暴力，成功突破情动资本主义的收编机制。,2026-04-16 07:24:41,haptic repulsion trojan,5,-0.15159082642041327,haptic/material/subversion,0.21322930958315944,0.008528425417143498,0.9760749696982854
276,324,True_Flight,0.55,0.6,0.95,Material_Chiaroscuro_Subversion,该作品利用超现实生物形态与昂贵工艺作为高度合法的伪装，成功进入蓝筹画廊系统。其真逃逸性不在于图像叙事，而在于物质本体论层面：穆拉诺玻璃作为过冷液体的无序性、内部微观瑕疵与青铜的凝固纪念碑性之间构成了物理-感官层面的冲突。它通过触觉想象的反向侵入和视觉上的热力学噪音，在资本的审美消化系统中植入了无法被完全语义化收编的微型痉挛点，形成了一次针对感官的、低强度的物质反噬。,2026-04-16 07:24:41,material chiaroscuro subversion,5,-0.07748753716063113,haptic/material/subversion,-0.272859268991021,0.1331699324658666,0.9463699347338713
280,328,True_Flight,0.55,0.6,0.95,Material_Chiaroscuro_Subversion,该作品利用超现实生物形态与昂贵工艺作为高度合法的伪装，成功进入蓝筹画廊系统。其真逃逸性不在于图像叙事，而在于物质本体论层面：穆拉诺玻璃作为过冷液体的无序性、内部微观瑕疵与青铜的凝固纪念碑性之间构成了物理-感官层面的冲突。它通过触觉想象的反向侵入和视觉上的热力学噪音，在资本的审美消化系统中植入了无法被完全语义化收编的微型痉挛点，形成了一次针对感官的、低强度的物质反噬。,2026-04-16 07:24:41,material chiaroscuro subversion,5,-0.07748753716063113,haptic/material/subversion,-0.272859268991021,0.1331699324658666,0.9463699347338713
287,328,True_Flight,0.55,0.6,0.95,Material_Chiaroscuro_Subversion,该作品利用超现实生物形态与昂贵工艺作为高度合法的伪装，成功进入蓝筹画廊系统。其真逃逸性不在于图像叙事，而在于物质本体论层面：穆拉诺玻璃作为过冷液体的无序性、内部微观瑕疵与青铜的凝固纪念碑性之间构成了物理-感官层面的冲突。它通过触觉想象的反向侵入和视觉上的热力学噪音，在资本的审美消化系统中植入了无法被完全语义化收编的微型痉挛点，形成了一次针对感官的、低强度的物质反噬。,2026-04-16 07:24:47,material chiaroscuro subversion,5,-0.07748753716063113,haptic/material/subversion,-0.272859268991021,0.1331699324658666,0.9463699347338713
